timestamp,cpu_pct,iowait_pct,rapl_package_w,rapl_core_w,rapl_dram_w,gpu_power_w,gpu0_power_w,gpu0_temp_c,gpu0_util_pct,gpu0_mem_used_mb,io_read_kbs,io_write_kbs,mem_used_pct,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,cpu4_mhz,cpu5_mhz,cpu6_mhz,cpu7_mhz,cpu8_mhz,cpu9_mhz,cpu10_mhz,cpu11_mhz,cpu12_mhz,cpu13_mhz,cpu14_mhz,cpu15_mhz
2026-02-16T02:43:28.509,0.1,0.0,2.55,0.27,0.00,6.92,6.92,25,0,256,0.0,0.0,5.4,3600,2731,900,901,981,901,1630,901,1296,901,900,3206,901,900,901,901
2026-02-16T02:43:29.865,0.2,0.0,2.52,0.27,0.00,6.75,6.75,24,0,256,0.0,8.9,5.4,3600,2679,1687,1147,901,900,916,900,967,901,900,901,901,900,900,900
2026-02-16T02:43:31.201,0.1,0.0,2.45,0.25,0.00,6.77,6.77,25,0,256,0.0,24.0,5.4,3600,1198,901,1230,900,901,901,900,1243,900,3216,900,900,900,900,900
2026-02-16T02:43:32.557,0.1,0.0,2.41,0.26,0.00,6.89,6.89,25,0,256,0.0,2.9,5.4,3600,1703,3004,1356,901,901,901,901,1194,900,900,901,901,900,900,901
2026-02-16T02:43:33.913,0.1,0.0,2.43,0.22,0.00,6.70,6.70,25,0,256,0.0,0.0,5.4,3595,2322,901,3098,988,900,900,901,901,901,900,901,901,900,901,900
2026-02-16T02:43:35.273,0.2,0.0,2.45,0.27,0.00,6.74,6.74,25,0,256,0.0,0.0,5.4,2268,1292,901,901,901,902,900,3294,900,901,900,900,901,900,901,900
2026-02-16T02:43:36.629,0.2,0.1,2.58,0.28,0.00,6.82,6.82,25,0,256,0.0,88.5,5.4,2737,2597,901,901,901,901,3185,1296,900,901,901,901,901,900,901,901
2026-02-16T02:43:37.985,0.2,0.0,2.43,0.24,0.00,6.79,6.79,25,0,256,0.0,2.9,5.4,2606,1231,900,901,901,901,1524,901,900,3055,901,901,901,821,901,901
2026-02-16T02:43:39.345,0.1,0.0,2.48,0.26,0.00,7.12,7.12,25,0,256,0.0,0.0,5.4,2410,1111,900,1529,901,900,901,901,900,2971,901,901,901,900,901,900
2026-02-16T02:43:40.701,0.1,0.0,2.38,0.25,0.00,7.48,7.48,25,0,256,0.0,0.0,5.4,2801,1269,900,1517,900,900,933,1666,900,3232,901,901,901,900,901,901
2026-02-16T02:43:42.057,0.1,0.0,2.55,0.29,0.00,6.80,6.80,25,0,256,0.0,23.6,5.4,3417,1600,900,1602,1320,901,927,901,900,3211,900,900,901,900,900,900
